episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6,logit_a7,logit_a8
0,158,307.803298,agent_0,actor_logits,3,1,4,6.691144,-13.234563,7.621415,0.004498,0.999487,-13.234563,-3.956656,-0.930270,6.691144,,,,,
0,159,308.271925,agent_1,actor_logits,2,1,4,2.886697,-13.709508,5.398314,0.047121,0.992858,-13.709508,-2.511617,2.886697,-3.039355,,,,,
0,160,309.905747,agent_2,actor_logits,2,1,6,7.940333,-14.700635,5.941201,0.031599,0.995618,-14.700635,1.529609,7.940333,-4.695769,-1.041347,1.999132,,,
0,161,311.803298,agent_0,actor_logits,1,1,3,3.106755,-14.598371,4.181176,0.078094,0.984949,-14.598371,3.106755,-1.074421,,,,,,
0,162,312.905747,agent_2,actor_logits,1,1,6,6.717378,-15.459945,4.027122,0.111731,0.979078,-15.459945,6.717378,2.690256,-4.356174,1.024800,-2.040948,,,
0,163,315.803298,agent_0,actor_logits,1,1,4,5.164452,-14.898181,3.297201,0.155414,0.964183,-14.898181,5.164452,1.867251,-3.569638,,,,,
0,164,315.905747,agent_2,actor_logits,5,1,6,7.532691,-15.067851,6.121211,0.036097,0.995126,-15.067851,1.411481,1.070116,-3.286814,0.739848,7.532691,,,
0,165,319.271925,agent_1,actor_logits,4,1,7,7.870502,-14.635215,3.791339,0.195085,0.960822,-14.635215,-10.407037,3.831466,-1.013618,7.870502,4.079163,0.179712,,
0,166,320.028853,agent_2,actor_logits,4,1,6,10.600207,-11.267752,9.024949,0.001667,0.999839,-11.267752,0.470316,1.575258,-3.508769,10.600207,-4.262596,,,
0,167,321.803298,agent_0,actor_logits,2,1,5,7.579750,-14.584590,8.096323,0.003859,0.999594,-14.584590,-1.892154,7.579750,-0.516573,-3.045270,,,,
0,168,323.028853,agent_2,actor_logits,3,1,7,7.948887,-10.766234,7.817687,0.007076,0.999241,-10.766234,-3.033273,0.131200,7.948887,-0.451610,-1.356781,-2.693645,,
0,169,325.271925,agent_1,actor_logits,4,1,6,5.481762,-16.310097,3.962633,0.123019,0.977251,-16.310097,1.519129,-0.802257,-2.828833,5.481762,-0.658781,,,
0,170,327.500989,agent_2,actor_logits,4,1,6,7.160396,-13.411721,5.697937,0.028521,0.995987,-13.411721,-2.638054,-0.538819,1.462459,7.160396,-1.530698,,,
0,171,327.886061,agent_0,actor_logits,3,1,4,6.491807,-15.048228,9.666865,0.000873,0.999920,-15.048228,-4.523870,-3.175058,6.491807,,,,,
0,172,329.500989,agent_2,actor_logits,4,1,5,8.380177,-15.557033,7.099939,0.007392,0.999112,-15.557033,-2.917041,-1.490415,1.280239,8.380177,,,,
0,173,331.980129,agent_1,actor_logits,2,1,6,7.123796,-15.498408,4.951468,0.064932,0.989537,-15.498408,1.461454,7.123796,-3.950699,2.172328,-4.321881,,,
0,174,333.973125,agent_2,actor_logits,2,1,5,4.870236,-16.849571,2.234312,0.362939,0.896663,-16.849571,2.635925,4.870236,-1.328753,-0.221170,,,,
0,175,333.980129,agent_1,actor_logits,2,1,6,6.883493,-12.039991,6.305163,0.028182,0.996240,-12.039991,0.578330,6.883493,-1.411995,0.496297,-4.219006,,,
0,176,334.957129,agent_0,actor_logits,4,1,8,10.063930,-13.665599,5.380906,0.041542,0.993815,-13.665599,-2.599484,-5.779118,-0.803026,10.063930,3.587566,4.683024,0.309996,
0,177,337.980129,agent_1,actor_logits,4,1,6,6.300831,-13.998887,4.602969,0.069492,0.988371,-13.998887,-0.375673,1.697862,-1.550180,6.300831,-2.969137,,,
0,178,340.055887,agent_2,actor_logits,3,1,6,8.975709,-16.232487,8.986897,0.002389,0.999768,-16.232487,-0.332459,-3.630174,8.975709,-2.267914,-0.011187,,,
0,179,341.665333,agent_0,actor_logits,3,1,7,7.745528,-12.503346,6.553098,0.017943,0.997796,-12.503346,-4.196468,-1.242936,7.745528,-0.436668,-0.149665,1.192430,,
0,180,342.980129,agent_1,actor_logits,4,1,5,5.454226,-14.269773,3.843011,0.195336,0.960236,-14.269773,-3.757935,1.536291,1.611215,5.454226,,,,
0,181,345.980129,agent_1,actor_logits,4,1,6,6.745590,-14.042500,4.828487,0.054065,0.991189,-14.042500,-3.373675,-1.219874,1.917103,6.745590,-0.848725,,,
0,182,347.322187,agent_0,actor_logits,2,1,6,5.404803,-14.367826,3.736355,0.128058,0.974511,-14.367826,-0.996303,5.404803,-3.066460,1.668448,-2.311715,,,
0,183,349.955382,agent_2,actor_logits,3,1,4,8.064408,-15.112904,9.140123,0.001119,0.999890,-15.112904,-1.075715,-4.929762,8.064408,,,,,
0,184,351.980129,agent_1,actor_logits,4,1,6,10.299528,-13.286756,11.072416,0.000468,0.999962,-13.286756,-0.908527,-3.382762,-0.772888,10.299528,-1.483514,,,
0,185,353.153139,agent_0,actor_logits,5,1,7,8.691652,-12.794230,4.290279,0.132024,0.975569,-12.794230,-3.864397,-3.438824,-1.247230,4.207366,8.691652,4.401373,,
0,186,357.980129,agent_1,actor_logits,1,1,5,6.304463,-11.931533,4.316003,0.074281,0.986374,-11.931533,6.304463,-3.025910,-1.591763,1.988461,,,,
0,187,358.153139,agent_0,actor_logits,3,1,5,6.917145,-16.320271,8.242547,0.004269,0.999549,-16.320271,-4.545226,-1.325402,6.917145,-1.721894,,,,
0,188,359.174927,agent_2,actor_logits,3,1,5,9.884895,-15.097917,9.613620,0.000841,0.999923,-15.097917,0.271276,-4.952045,9.884895,-1.616805,,,,
0,189,362.625275,agent_0,actor_logits,7,1,8,12.369823,-15.593585,8.210402,0.004415,0.999543,-15.593585,-3.710788,-0.083422,3.364243,-2.772610,4.159422,2.621053,12.369823,
0,190,362.980129,agent_1,actor_logits,1,1,5,5.914330,-12.983263,6.449555,0.022183,0.997166,-12.983263,5.914330,-0.535225,-1.140190,-1.916824,,,,
0,191,365.625275,agent_0,actor_logits,2,1,4,4.584057,-17.033205,4.645711,0.056673,0.990165,-17.033205,-3.433401,4.584057,-0.061655,,,,,
0,192,367.174927,agent_2,actor_logits,3,1,4,11.201033,-11.325927,13.857581,0.000014,0.999999,-11.325927,-2.656548,-6.902001,11.201033,,,,,
0,193,369.980129,agent_1,actor_logits,1,1,4,3.512482,-11.521302,4.370447,0.095646,0.983069,-11.521302,3.512482,-1.874377,-0.857965,,,,,
0,194,370.174927,agent_2,actor_logits,1,1,3,4.260638,-12.322337,9.705062,0.000654,0.999939,-12.322337,4.260638,-5.444424,,,,,,
0,195,370.625275,agent_0,actor_logits,3,1,4,8.924025,-15.010633,11.146545,0.000298,0.999976,-15.010633,-2.222521,-2.606718,8.924025,,,,,
0,196,375.273946,agent_2,actor_logits,3,1,6,7.893413,-9.701917,6.224689,0.015082,0.997952,-9.701917,1.668724,-6.315813,7.893413,-2.040883,-2.797671,,,
0,197,375.980129,agent_1,actor_logits,2,1,3,1.578365,-13.226661,7.814725,0.003563,0.999596,-13.226661,-6.236361,1.578365,,,,,,
0,198,377.625275,agent_0,actor_logits,3,1,4,8.343520,-13.989831,8.426763,0.002079,0.999780,-13.989831,-0.083242,-5.407015,8.343520,,,,,
0,199,382.097411,agent_0,actor_logits,1,1,4,5.109908,-14.653358,4.002189,0.105553,0.979867,-14.653358,5.109908,-0.977745,1.107719,,,,,
0,200,384.273946,agent_2,actor_logits,3,1,5,9.762640,-14.013551,11.537548,0.000241,0.999981,-14.013551,-4.962285,-1.774908,9.762640,-1.870195,,,,
0,201,384.980129,agent_1,actor_logits,4,1,5,5.442289,-12.702093,3.457577,0.204236,0.956860,-12.702093,-6.828265,1.984712,1.142744,5.442289,,,,
0,202,387.273946,agent_2,actor_logits,3,1,4,9.099145,-15.639291,11.243340,0.000185,0.999985,-15.639291,-4.168238,-2.144196,9.099145,,,,,
0,203,390.980129,agent_1,actor_logits,3,1,4,7.311756,-12.584060,8.197399,0.002540,0.999724,-12.584060,-7.167081,-0.885643,7.311756,,,,,
0,204,391.516587,agent_2,actor_logits,3,1,4,5.004474,-14.994691,6.590302,0.010949,0.998579,-14.994691,-4.915982,-1.585829,5.004474,,,,,
0,205,394.980129,agent_1,actor_logits,2,1,3,0.002017,-13.555676,4.859798,0.045124,0.992306,-13.555676,-4.857782,0.002017,,,,,,
0,206,399.980129,agent_1,actor_logits,3,1,4,3.164034,-12.836837,6.163489,0.016344,0.997769,-12.836837,-5.780155,-2.999456,3.164034,,,,,
0,207,402.696927,agent_2,actor_logits,3,1,4,5.865433,-14.483583,5.816710,0.020358,0.997022,-14.483583,0.048724,-5.706078,5.865433,,,,,
0,208,404.097411,agent_0,actor_logits,1,1,5,5.320245,-17.874565,2.026067,0.432945,0.870135,-17.874565,5.320245,1.268136,3.294178,-6.343269,,,,
0,209,406.696927,agent_2,actor_logits,3,1,4,9.398806,-15.005412,10.356826,0.000365,0.999968,-15.005412,-0.958020,-5.808345,9.398806,,,,,
0,210,408.340051,agent_0,actor_logits,3,1,5,4.149181,-15.603197,3.273333,0.212844,0.954449,-15.603197,-2.176528,-0.672177,4.149181,0.875848,,,,
0,211,410.980129,agent_1,actor_logits,3,1,5,3.496288,-15.574676,1.252990,0.598519,0.767210,-15.574676,-2.997904,-0.622546,3.496288,2.243297,,,,
0,212,412.696927,agent_2,actor_logits,2,1,5,7.554621,-17.259785,4.942844,0.051401,0.991718,-17.259785,2.611776,7.554621,-5.618987,0.841521,,,,
0,213,416.820033,agent_2,actor_logits,1,1,6,11.902375,-14.667163,11.430778,0.000215,0.999983,-14.667163,11.902375,-0.118990,-4.269534,0.471598,-5.227682,,,
0,214,419.520391,agent_0,actor_logits,3,1,8,7.015200,-15.009126,2.780382,0.239660,0.939557,-15.009126,0.285714,-2.929684,7.015200,0.067008,-2.884829,-2.663707,4.234818,
0,215,419.820033,agent_2,actor_logits,5,1,6,9.343779,-14.995730,5.454203,0.028100,0.995690,-14.995730,-1.397927,-2.151806,-1.562403,3.889576,9.343779,,,
0,216,422.160469,agent_1,actor_logits,3,1,8,7.296863,-14.948521,5.098703,0.063732,0.990138,-14.948521,1.621508,-3.690510,7.296863,-1.040254,-2.468033,-1.794226,2.198160,
0,217,423.943138,agent_2,actor_logits,4,1,6,10.983946,-12.231076,10.990968,0.000365,0.999971,-12.231076,-0.906949,-1.589536,-2.181309,10.983946,-0.007022,,,
0,218,423.992527,agent_0,actor_logits,2,1,5,4.842445,-16.796242,2.055592,0.419741,0.876357,-16.796242,2.786853,4.842445,0.064213,-0.526314,,,,
0,219,426.632605,agent_1,actor_logits,2,1,5,4.765029,-16.843010,2.480780,0.355061,0.908696,-16.843010,2.284249,4.765029,0.412399,-0.774875,,,,
0,220,426.943138,agent_2,actor_logits,3,1,7,8.805801,-11.023534,7.456742,0.005761,0.999348,-11.023534,-2.621747,-2.280211,8.805801,1.349059,-1.348304,-2.702262,,
0,221,428.992527,agent_0,actor_logits,4,1,6,5.312457,-15.750989,2.472160,0.337460,0.911183,-15.750989,2.840297,0.918525,-1.970029,5.312457,-5.012538,,,
0,222,431.415274,agent_2,actor_logits,4,1,6,8.954840,-11.784080,7.909414,0.003803,0.999589,-11.784080,-2.725106,-1.723071,1.045426,8.954840,-2.321993,,,
0,223,431.632605,agent_1,actor_logits,4,1,6,5.209352,-15.588741,2.193147,0.385441,0.889607,-15.588741,3.016204,0.789711,-2.535118,5.209352,-4.595707,,,
0,224,433.415274,agent_2,actor_logits,4,1,5,6.570535,-13.957634,5.075313,0.045786,0.992853,-13.957634,-1.652880,1.495223,-0.720909,6.570535,,,,
0,225,435.700731,agent_0,actor_logits,2,1,6,6.681780,-15.639898,5.580875,0.039690,0.994265,-15.639898,1.100905,6.681780,-4.238861,0.368406,-2.007910,,,
0,226,437.700731,agent_0,actor_logits,2,1,6,6.828702,-13.507562,6.482367,0.019363,0.997551,-13.507562,0.346335,6.828702,-2.034009,-0.383678,-3.157383,,,
0,227,437.887410,agent_2,actor_logits,1,1,5,5.591580,-15.078904,4.502862,0.102464,0.982310,-15.078904,5.591580,1.088718,-2.006706,0.544799,,,,
0,228,438.340809,agent_1,actor_logits,1,1,6,2.852416,-15.557350,0.445590,1.112236,0.451883,-15.557350,2.852416,2.406826,-3.407614,2.256026,-1.069252,,,
0,229,441.700731,agent_0,actor_logits,4,1,6,7.808818,-13.862861,6.766253,0.013861,0.998287,-13.862861,1.042565,0.257254,-2.509855,7.808818,-4.318330,,,
0,230,443.970173,agent_2,actor_logits,4,1,8,7.905369,-14.920338,4.374036,0.081051,0.985850,-14.920338,-2.771831,-2.788648,3.531333,7.905369,-2.546747,0.998253,0.607897,
0,231,446.700731,agent_0,actor_logits,4,1,5,7.608114,-14.418322,5.562475,0.042428,0.993703,-14.418322,1.614508,2.045638,-5.292470,7.608114,,,,
0,232,449.700731,agent_0,actor_logits,4,1,6,5.912636,-14.216231,3.102539,0.216343,0.951399,-14.216231,2.810097,0.206438,-5.560192,5.912636,0.039067,,,
0,233,451.041240,agent_2,actor_logits,3,1,6,6.156037,-15.483607,4.843267,0.078120,0.987621,-15.483607,-3.920062,0.279046,6.156037,-0.159593,1.312770,,,
0,234,452.658630,agent_1,actor_logits,3,1,7,4.112331,-11.983228,0.014874,0.867760,0.476881,-11.983228,4.097458,1.909105,4.112331,-2.631496,-6.993150,-5.285361,,
0,235,455.700731,agent_0,actor_logits,4,1,6,6.230608,-14.123950,3.914991,0.134717,0.974356,-14.123950,-2.522973,2.315617,-2.888568,6.230608,1.132920,,,
0,236,458.315484,agent_1,actor_logits,2,1,6,8.087858,-14.343553,8.417995,0.003755,0.999619,-14.343553,-0.330137,8.087858,-1.876666,-1.058586,-3.932364,,,
0,237,460.940735,agent_2,actor_logits,3,1,4,8.748065,-15.385959,11.599268,0.000143,0.999989,-15.385959,-2.851203,-4.418143,8.748065,,,,,
0,238,461.700731,agent_0,actor_logits,1,1,5,5.836238,-12.378926,4.891905,0.058379,0.990741,-12.378926,5.836238,0.944333,-1.408369,-0.953807,,,,
0,239,464.146436,agent_1,actor_logits,5,1,7,4.324222,-12.684798,1.095547,0.877433,0.675994,-12.684798,0.399294,-2.894165,-1.884575,3.228675,4.324222,2.224234,,
0,240,466.700731,agent_0,actor_logits,1,1,5,5.835053,-12.494998,3.391721,0.148327,0.966910,-12.494998,5.835053,2.443332,-1.750187,-3.827650,,,,
0,241,469.146436,agent_1,actor_logits,3,1,5,6.147449,-16.645899,6.878034,0.014559,0.998206,-16.645899,-3.666501,-0.730585,6.147449,-1.099057,,,,
0,242,470.160280,agent_2,actor_logits,3,1,5,9.959394,-14.994227,9.549319,0.000811,0.999925,-14.994227,0.410074,-4.097245,9.959394,-2.598623,,,,
0,243,473.618572,agent_1,actor_logits,7,1,8,12.621660,-15.024670,8.689636,0.001930,0.999808,-15.024670,-3.028965,-0.028422,3.932024,-1.595880,0.904206,1.223935,12.621660,
0,244,473.700731,agent_0,actor_logits,1,1,4,5.815190,-11.463737,4.427498,0.067786,0.987782,-11.463737,5.815190,-1.949545,1.387692,,,,,
0,245,476.618572,agent_1,actor_logits,2,1,4,2.691813,-15.637008,0.512380,0.767778,0.608457,-15.637008,-0.421958,2.691813,2.179433,,,,,
0,246,478.160280,agent_2,actor_logits,3,1,4,9.883360,-10.644042,10.487345,0.000321,0.999972,-10.644042,-0.603985,-7.561531,9.883360,,,,,
0,247,479.700731,agent_0,actor_logits,2,1,3,1.809651,-13.107569,7.586422,0.004359,0.999493,-13.107569,-5.776772,1.809651,,,,,,
0,248,481.160280,agent_2,actor_logits,1,1,3,4.799721,-11.831515,9.357288,0.000895,0.999914,-11.831515,4.799721,-4.557568,,,,,,
0,249,481.618572,agent_1,actor_logits,3,1,4,7.790963,-14.117478,8.008825,0.003562,0.999615,-14.117478,-0.217863,-2.068376,7.790963,,,,,
0,250,486.259299,agent_2,actor_logits,3,1,6,7.856256,-8.992770,6.525377,0.013476,0.998288,-8.992770,1.330879,-7.204921,7.856256,-0.759050,-1.743583,,,
0,251,488.618572,agent_1,actor_logits,3,1,4,6.306427,-12.941497,4.459778,0.062767,0.988543,-12.941497,1.846649,-4.307784,6.306427,,,,,
0,252,488.700731,agent_0,actor_logits,2,1,5,6.675041,-12.647288,5.933033,0.031935,0.995498,-12.647288,-4.821094,6.675041,0.742008,0.388965,,,,
0,253,493.090708,agent_1,actor_logits,1,1,4,4.962581,-13.872069,2.665089,0.253752,0.933201,-13.872069,4.962581,-1.258598,2.297492,,,,,
0,254,494.783494,agent_0,actor_logits,3,1,4,7.537109,-14.375018,11.923383,0.000091,0.999993,-14.375018,-7.332919,-4.386273,7.537109,,,,,
0,255,495.259299,agent_2,actor_logits,3,1,5,7.524622,-13.735290,8.002519,0.004439,0.999523,-13.735290,-4.683705,-1.364825,7.524622,-0.477897,,,,
0,256,498.259299,agent_2,actor_logits,3,1,4,9.540346,-15.600144,12.624267,0.000057,0.999996,-15.600144,-4.484844,-3.083920,9.540346,,,,,
1,0,0.000000,agent_0,actor_logits,1,1,3,0.699234,-7.670388,6.171217,0.017113,0.997685,-7.670388,0.699234,-5.471983,,,,,,
1,0,0.000000,agent_1,actor_logits,1,1,4,7.078139,-14.253009,6.938641,0.008459,0.998958,-14.253009,7.078139,-2.443577,0.139498,,,,,
1,0,0.000000,agent_2,actor_logits,4,1,6,9.409029,-9.689850,7.512168,0.005171,0.999409,-9.689850,-2.377701,-0.790572,1.896861,9.409029,-4.883604,,,
1,1,3.000000,agent_1,actor_logits,3,1,8,10.017500,-13.423577,3.963329,0.097396,0.980830,-13.423577,2.436556,-8.329974,10.017500,-2.138401,-1.558014,-0.771166,6.054171,
1,1,3.000000,agent_2,actor_logits,3,1,7,8.193062,-8.153091,5.584731,0.039676,0.994275,-8.153091,-5.751696,-1.965887,8.193062,2.608331,-0.652373,1.883854,,
1,2,6.000000,agent_0,actor_logits,2,1,4,2.178191,-7.175073,6.710011,0.017175,0.997841,-7.175073,-4.531820,2.178191,-4.882683,,,,,
1,3,7.472136,agent_1,actor_logits,3,1,5,7.688258,-15.608472,8.684641,0.002469,0.999753,-15.608472,-0.996382,-5.116308,7.688258,-1.801824,,,,
1,3,7.472136,agent_2,actor_logits,4,1,6,7.769831,-9.057745,6.163757,0.018206,0.997566,-9.057745,-4.698956,-2.251119,1.606074,7.769831,-0.385411,,,
1,4,9.472136,agent_2,actor_logits,4,1,5,6.117607,-11.832695,5.875917,0.030080,0.995846,-11.832695,-0.620889,0.241690,-2.502696,6.117607,,,,
1,5,11.944272,agent_1,actor_logits,7,1,8,9.876945,-14.114273,2.991202,0.196012,0.951767,-14.114273,1.959474,-6.014742,6.885742,-2.477567,-0.266238,-0.190989,9.876945,
1,6,13.000000,agent_0,actor_logits,4,1,5,5.629848,-8.945942,6.679754,0.017524,0.997786,-8.945942,-3.871035,-1.397605,-1.049906,5.629848,,,,
1,7,13.944272,agent_2,actor_logits,1,1,5,6.408040,-16.002453,5.928916,0.029907,0.995943,-16.002453,6.408040,-1.256559,0.479124,-0.558023,,,,
1,8,14.944272,agent_1,actor_logits,1,1,4,6.165194,-15.694089,5.735518,0.032385,0.995366,-15.694089,6.165194,0.429676,-0.387216,,,,,
1,9,17.944272,agent_1,actor_logits,3,1,8,8.855204,-15.020403,3.141741,0.180878,0.957611,-15.020403,1.791315,-5.367206,8.855204,-4.164314,-0.077924,-0.749743,5.713462,
1,10,18.000000,agent_0,actor_logits,3,1,5,4.883888,-9.700429,6.365356,0.024058,0.996904,-9.700429,-1.481468,-2.280199,4.883888,-2.516448,,,,
1,11,20.027034,agent_2,actor_logits,4,1,8,9.191998,-15.212609,7.710604,0.006557,0.999291,-15.212609,-0.114040,-2.596186,1.481395,9.191998,-3.983049,0.417917,-2.723535,
1,12,22.416408,agent_1,actor_logits,3,1,5,6.054827,-16.950016,6.347177,0.017078,0.997801,-16.950016,-2.397603,-0.292350,6.054827,-2.286923,,,,
1,13,24.000000,agent_0,actor_logits,2,1,6,7.005998,-13.047590,5.908152,0.030214,0.995861,-13.047590,-4.378302,7.005998,1.097846,0.273942,-1.348124,,,
1,14,26.888544,agent_1,actor_logits,7,1,8,10.427427,-15.387820,5.026743,0.040780,0.993349,-15.387820,-0.438938,-2.347149,5.400684,-2.952731,0.795728,0.447891,10.427427,
1,15,27.098102,agent_2,actor_logits,3,1,6,7.892531,-16.407761,6.766213,0.012865,0.998429,-16.407761,-1.768246,-3.164763,7.892531,-0.089495,1.126318,,,
1,16,29.830952,agent_0,actor_logits,5,1,8,7.636982,-12.142997,5.726297,0.044970,0.993716,-12.142997,-4.883196,0.113988,1.523766,1.910685,7.636982,-0.604974,-2.411993,
1,17,29.888544,agent_1,actor_logits,2,1,4,5.139602,-16.679718,4.797562,0.065869,0.989163,-16.679718,0.342040,5.139602,-0.772852,,,,,
1,18,34.888544,agent_1,actor_logits,3,1,4,6.384350,-14.584798,5.740257,0.024919,0.996423,-14.584798,-1.502355,0.644093,6.384350,,,,,
1,19,35.661904,agent_0,actor_logits,3,1,6,7.927980,-13.755364,7.557311,0.006707,0.999264,-13.755364,-1.553443,-1.224188,7.927980,0.370670,-2.409811,,,
1,20,36.997597,agent_2,actor_logits,3,1,4,8.494095,-16.514580,12.291837,0.000075,0.999995,-16.514580,-3.797742,-5.393409,8.494095,,,,,
1,21,38.661904,agent_0,actor_logits,3,1,5,8.211351,-13.040797,7.370290,0.006438,0.999260,-13.040797,-2.619741,0.841061,8.211351,-1.092960,,,,
1,22,41.888544,agent_1,actor_logits,3,1,4,5.959331,-12.843574,7.814412,0.006551,0.999264,-12.843574,-2.049616,-1.855081,5.959331,,,,,
1,23,43.661904,agent_0,actor_logits,1,1,6,6.854732,-12.507813,7.722766,0.011605,0.998690,-12.507813,6.854732,-0.875722,-1.031484,-0.868034,-2.974234,,,
1,24,46.217142,agent_2,actor_logits,3,1,5,11.388314,-14.864224,12.586409,0.000087,0.999994,-14.864224,-1.198094,-6.322028,11.388314,-1.349737,,,,
1,25,46.360680,agent_1,actor_logits,3,1,4,5.447647,-14.489779,6.488908,0.015529,0.998000,-14.489779,-1.041261,-2.187109,5.447647,,,,,
1,26,47.661904,agent_0,actor_logits,3,1,6,7.832268,-11.399051,8.932113,0.003136,0.999693,-11.399051,-1.234715,-3.740171,7.832268,-2.073087,-1.099845,,,
1,27,49.661904,agent_0,actor_logits,4,1,6,7.935838,-15.735531,8.207998,0.004485,0.999542,-15.735531,-1.416710,-0.272160,-2.100873,7.935838,-1.866710,,,
1,29,54.217142,agent_2,actor_logits,3,1,4,8.455133,-10.057435,9.922122,0.000540,0.999951,-10.057435,-1.466988,-6.744311,8.455133,,,,,
1,30,56.370108,agent_0,actor_logits,5,1,6,6.922045,-15.339054,6.297581,0.023816,0.996944,-15.339054,-0.516110,0.624464,-3.022720,-0.516805,6.922045,,,
1,31,57.217142,agent_2,actor_logits,1,1,3,4.219198,-11.444463,9.526719,0.000770,0.999927,-11.444463,4.219198,-5.307521,,,,,,
1,32,61.370108,agent_0,actor_logits,3,1,5,6.734651,-16.514130,7.428696,0.006321,0.999282,-16.514130,-0.694045,-2.637904,6.734651,-3.412141,,,,
1,33,62.316161,agent_2,actor_logits,1,1,6,6.274973,-8.631383,5.742274,0.039177,0.994497,-8.631383,6.274973,-6.353867,0.532699,-0.073841,-1.189472,,,
1,34,65.842244,agent_0,actor_logits,7,1,8,9.752617,-15.292306,5.173795,0.070064,0.988805,-15.292306,0.977459,-1.393800,4.578822,-3.901618,-1.761032,4.545626,9.752617,
1,35,66.360680,agent_1,actor_logits,3,1,4,4.764171,-16.831406,6.622756,0.011920,0.998485,-16.831406,-3.815175,-1.858586,4.764171,,,,,
1,36,67.701326,agent_2,actor_logits,5,1,6,7.787331,-11.852273,6.490801,0.018704,0.997581,-11.852273,-2.947774,-5.271537,1.296530,0.755538,7.787331,,,
1,37,68.842244,agent_0,actor_logits,3,1,4,5.758530,-16.632156,4.910851,0.052455,0.991498,-16.632156,0.847679,-0.959849,5.758530,,,,,
1,38,72.173462,agent_2,actor_logits,6,1,7,11.776977,-10.712571,6.864235,0.008680,0.998915,-10.712571,-3.479891,-2.384450,4.912741,-0.952153,1.586648,11.776977,,
1,39,75.173462,agent_2,actor_logits,3,1,6,9.999598,-13.203432,8.753543,0.001608,0.999837,-13.203432,-4.436605,1.246055,9.999598,-2.531700,-4.151368,,,
1,40,75.580224,agent_1,actor_logits,3,1,5,8.980508,-15.097720,8.165371,0.004329,0.999538,-15.097720,0.338687,-4.374255,8.980508,0.815137,,,,
1,41,77.444569,agent_0,actor_logits,1,1,5,8.033772,-17.505932,6.218684,0.017704,0.997636,-17.505932,8.033772,0.149628,1.815088,-5.579973,,,,
1,42,79.296568,agent_2,actor_logits,2,1,6,8.506313,-16.911320,7.252112,0.007122,0.999174,-16.911320,-1.107532,8.506313,1.254201,-1.496216,-3.603687,,,
